"","address","lat","lon","id","name","rating","types","type"
"393","Nowy Świat 64, 00-357 Warszawa, Poland",52.2364147,21.0184016,"e88f919173495c9c8fd20dbd60d43e8cae7eead5","Kawiarnia i Piekarnia Café Vincent",3.6,"{cafe: 1, food: 1, point_of_interest: 1, establishment: 1}","cafe"
"394","Wilcza 11, 00-538 Warszawa, Poland",52.2257722,21.0200234,"f6cb77801a8b73f1d0915e353f0889cf11427536","Marrakesh Cafe",4.4,"{cafe: 1, restaurant: 1, food: 1, point_of_interest: 1, establishment: 1}","cafe"
"395","Górczewska 80, 01-401 Warszawa, Poland",52.239052,20.9479049,"188c34df168493cfe6920418713653d39d6c2005","ToZo Cafe",4.7,"{cafe: 1, food: 1, point_of_interest: 1, establishment: 1}","cafe"
"396","Juliana Ursyna Niemcewicza 3, Warszawa, Poland",52.2204761,20.9885493,"143fa4989642f6e0f88ec62d627103eacc167b93","Kawiarnia Filtry",4.5,"{cafe: 1, food: 1, point_of_interest: 1, establishment: 1}","cafe"
"397","Melchiora Wańkowicza 5, 02-796 Warszawa, Poland",52.1337139,21.06404,"b380b75417af4886b6a763ecb6fa00f1e1a1d311","Me Gusta Cafe",4.2,"{cafe: 1, bakery: 1, meal_takeaway: 1, restaurant: 1, food: 1, store: 1, point_of_interest: 1, establishment: 1}","cafe"
"398","Zakręt 8, 02-907 Warszawa, Poland",52.1896956,21.0687879,"edbef5893ae8e676f97e60f3bb30aebbb2c173a5","NABO Cafe",4.6,"{cafe: 1, restaurant: 1, food: 1, point_of_interest: 1, establishment: 1}","cafe"
"399","Mokotowska 19, Warszawa, Poland",52.2204595,21.0177784,"389852e0ebc7395550f93015a885b023744e5644","Pini Cafe & Vino",3.9,"{cafe: 1, food: 1, point_of_interest: 1, establishment: 1}","cafe"
"400","Złota 8a, Warszawa, Poland",52.233269,21.0107443,"3b1ca9d25b3a22efc4be20e3948d9fdb4100a34a","Relax Cafe Bar",4.7,"{cafe: 1, bar: 1, food: 1, point_of_interest: 1, establishment: 1}","cafe"
"401","Słowackiego 15/19, 01-592 Warszawa, Poland",52.269654,20.979534,"bb0bbb3331ba5f552680f4e472e95fb443a30f0f","Secret Life Cafe",3.9,"{cafe: 1, food: 1, point_of_interest: 1, establishment: 1}","cafe"
"402","Franciszkańska 14, 00-214 Warszawa, Poland",52.2522056,21.0026243,"2274556f6181de5492fbdbe4631733872ea50d28","WakeCup Cafe",4.8,"{cafe: 1, food: 1, store: 1, point_of_interest: 1, establishment: 1}","cafe"
